profile_id,temperature,model_key,model_name,prompt_case,gender,occupation,attended_university,self_bleu,semantic_div,mean_entropy,response_count
7,0.5,base,allenai/Olmo-3-1025-7B,given,female,mechanic,no,0.4671573956611539,0.29970940130489193,0.5687073784513713,10
7,0.5,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,female,mechanic,no,0.3040596639779453,0.3607175030808091,0.6246631449652384,10
7,0.5,rlvr,allenai/Olmo-3-7B-Instruct,given,female,mechanic,no,0.3124517532134667,0.4015208131593294,0.5473806335201767,10
7,0.5,sft,allenai/Olmo-3-7B-Instruct-SFT,given,female,mechanic,no,0.34006193443627597,0.38452596254924015,0.5752180847001636,10
7,0.7000000000000001,base,allenai/Olmo-3-1025-7B,given,female,mechanic,no,0.3356331467637042,0.3991223834857652,0.8350878070397302,10
7,0.7000000000000001,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,female,mechanic,no,0.2790208479330914,0.3356208095589566,0.9800143271985577,10
7,0.7000000000000001,rlvr,allenai/Olmo-3-7B-Instruct,given,female,mechanic,no,0.2516521922733388,0.4329674673626626,0.8616979242192608,10
7,0.7000000000000001,sft,allenai/Olmo-3-7B-Instruct-SFT,given,female,mechanic,no,0.27774922428569165,0.5114280109100005,0.8049135545027479,10
7,1.0,base,allenai/Olmo-3-1025-7B,given,female,mechanic,no,0.21522301161602841,0.4059405476297646,1.8721973209381102,10
7,1.0,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,female,mechanic,no,0.13778035064232447,0.45199411129542616,1.942437933678428,10
7,1.0,rlvr,allenai/Olmo-3-7B-Instruct,given,female,mechanic,no,0.1697500146025808,0.43181683888130074,1.7022409099855769,10
7,1.0,sft,allenai/Olmo-3-7B-Instruct-SFT,given,female,mechanic,no,0.16071975878764297,0.4147091609178597,1.995912363052368,10
8,0.2,base,allenai/Olmo-3-1025-7B,given,male,engineer,yes,0.5469696693260491,0.13328840482139587,0.18044880889603293,10
8,0.2,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,male,engineer,yes,0.5535367855840098,0.41261251598184634,0.1625814948713507,10
8,0.2,rlvr,allenai/Olmo-3-7B-Instruct,given,male,engineer,yes,0.46305721461033017,0.5758250478135598,0.1286052673518851,10
8,0.2,sft,allenai/Olmo-3-7B-Instruct-SFT,given,male,engineer,yes,0.3944300167643043,0.3729647637309931,0.1680737972690721,10
8,0.5,base,allenai/Olmo-3-1025-7B,given,male,engineer,yes,0.4106394621144316,0.3326475923129566,0.42612444189312787,10
8,0.5,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,male,engineer,yes,0.26900943393525834,0.4555616400615212,0.5413172274680236,10
8,0.5,rlvr,allenai/Olmo-3-7B-Instruct,given,male,engineer,yes,0.32832962507288316,0.5252575553507614,0.46974992488047224,10
