profile_id,temperature,model_key,model_name,prompt_case,gender,occupation,attended_university,self_bleu,semantic_div,mean_entropy,response_count,gender_norm,is_female,is_sft,is_dpo,is_rlvr,temperature_z,self_bleu_z,semantic_div_z,mean_entropy_z
5,0.7000000000000001,sft,allenai/Olmo-3-7B-Instruct-SFT,given,female,mechanic,yes,0.26394223595428384,0.4537966414722208,0.9049682756169662,10,female,1,1,0,0,0.3427909802030929,-0.36602885727783135,0.6292222173649717,0.4272499543752326
5,1.0,base,allenai/Olmo-3-1025-7B,given,female,mechanic,yes,0.1863693918419552,0.3989180341728843,1.820504912058512,10,female,1,0,0,0,1.3711639208123716,-0.9792991637728083,0.15331607342537,1.445611125455971
5,1.0,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,female,mechanic,yes,0.1387407061978767,0.46062377947239697,2.1793245325013992,10,female,1,0,1,0,1.3711639208123716,-1.3558389049301742,0.6897591700445506,1.7314519134702986
5,1.0,rlvr,allenai/Olmo-3-7B-Instruct,given,female,mechanic,yes,0.13258697909027195,0.4867701816737165,1.7432597152975695,10,female,1,0,0,1,1.3711639208123716,-1.4044886373533203,0.9242091193529898,1.3782386179652522
5,1.0,sft,allenai/Olmo-3-7B-Instruct-SFT,given,female,mechanic,yes,0.1264964659287263,0.4771453642741679,1.930099910938491,10,female,1,1,0,0,1.3711639208123716,-1.4526386171050512,0.8374297366551361,1.537373686610095
6,0.2,base,allenai/Olmo-3-1025-7B,given,male,mechanic,no,0.5482956358711591,0.1999702708131149,0.1890454306778205,10,male,0,0,0,0,-1.371163920812372,1.881993613928633,-1.3834050786916208,-1.3998305085262979
6,0.2,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,male,mechanic,no,0.4641705947074975,0.11865180170269173,0.21924120886655635,10,male,0,0,1,0,-1.371163920812372,1.2169233774469734,-1.8987231539508531,-1.2502760141511875
6,0.2,rlvr,allenai/Olmo-3-7B-Instruct,given,male,mechanic,no,0.398764313651161,0.4445797314553736,0.19222162020680372,10,male,0,0,0,1,-1.371163920812372,0.6998386877064159,0.5479514692207044,-1.3832341193791182
6,0.2,sft,allenai/Olmo-3-7B-Instruct-SFT,given,male,mechanic,no,0.4731830522857405,0.1166023511633061,0.22939713686687493,10,male,0,1,0,0,-1.371163920812372,1.2881734738502795,-1.910550289769606,-1.2036887688940203
6,0.5,base,allenai/Olmo-3-1025-7B,given,male,mechanic,no,0.4460816317078328,0.23267965318773215,0.5612867940212578,10,male,0,0,0,0,-0.34279098020309323,1.0739168393997551,-1.1545610545854235,-0.19154138705840545
6,0.5,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,male,mechanic,no,0.3173081471313692,0.3866835059639948,0.6184625755707973,10,male,0,0,1,0,-0.34279098020309323,0.0558678654536925,0.049920237095694986,-0.07059111814454705
6,0.5,rlvr,allenai/Olmo-3-7B-Instruct,given,male,mechanic,no,0.28175829205697983,0.4482390165593912,0.5789479839345328,10,male,0,0,0,1,-0.34279098020309323,-0.22517984868906935,0.5801542886379042,-0.15316661889599256
6,0.5,sft,allenai/Olmo-3-7B-Instruct-SFT,given,male,mechanic,no,0.3239302029585199,0.4491999595411786,0.5441855261562456,10,male,0,1,0,0,-0.34279098020309323,0.10822008037136269,0.5886247041535683,-0.2296326128544714
6,0.7000000000000001,base,allenai/Olmo-3-1025-7B,given,male,mechanic,no,0.40850028054488796,0.3361375735473222,0.8153163032730415,10,male,0,0,0,0,0.3427909802030929,0.7768086566338791,-0.366072072792914,0.287040656422239
6,0.7000000000000001,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,male,mechanic,no,0.24732622137174307,0.41739497993010893,0.9524857598753277,10,male,0,0,1,0,0.3427909802030929,-0.4973906562729036,0.31137203211798226,0.4970999681851271
6,0.7000000000000001,rlvr,allenai/Olmo-3-7B-Instruct,given,male,mechanic,no,0.23889891572228952,0.41099089468936195,0.867060416721365,10,male,0,0,0,1,0.3427909802030929,-0.5640146969111898,0.2563341014807688,0.36938700712305483
6,0.7000000000000001,sft,allenai/Olmo-3-7B-Instruct-SFT,given,male,mechanic,no,0.29345600945180517,0.520291030529678,0.7816842246008935,10,male,0,1,0,0,0.3427909802030929,-0.13270080123235742,1.2306451355097292,0.23124475060417493
6,1.0,base,allenai/Olmo-3-1025-7B,given,male,mechanic,no,0.24407610980093153,0.41473661106786547,1.7094580663045242,10,male,0,0,0,0,1.3711639208123716,-0.5230851753018595,0.2884928287872595,1.3480027473584029
6,1.0,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,male,mechanic,no,0.1446310421782869,0.48339000253448905,2.065425530026356,10,male,0,0,1,0,1.3711639208123716,-1.3092714728165122,0.8936702877734733,1.6450894482962242
6,1.0,rlvr,allenai/Olmo-3-7B-Instruct,given,male,mechanic,no,0.11950529309277962,0.4657199250686327,1.7129347630802871,10,male,0,0,0,1,1.3711639208123716,-1.5079089730771995,0.7351328622041985,1.3511346655343415
6,1.0,sft,allenai/Olmo-3-7B-Instruct-SFT,given,male,mechanic,no,0.18240971741556078,0.4417761061193998,1.7265734972432252,10,male,0,1,0,0,1.3711639208123716,-1.0106032983173516,0.5233353550957894,1.3633719138544527
